essay_id	essay_set	essay	score	Content	Organization	Word Choice	Sentence Fluency	Conventions	Content	Organization	Word Choice	Sentence Fluency	Conventions	Content	Prompt Adherence	Language	Narrativity	Content	Prompt Adherence	Language	Narrativity
10239	4	"In the story “Winter Hibiscus” by Minfong Ho, I think the author concludes the story with this paragraph because it shows her determination. Saeng is having problems with both adjusting and adapting to the changes in her new life. we see an example of this when Saeng comes home with her flower, “she found that she was still too shaky to say the words at home, lest she burst into tears again.” we see that Saeng bought the flower because it made her feel securit. It was something from home that felt familiar to her and I believe thats why she included the story with this paragraph because next year she will have a sense of security and familiarity when taking the test because the experience she had will be making again."	2	1	2	1	2
10247	4	"The author concludes the story with “when they come back, Saeng wowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again”, because he wants to express to the readers that she is willingly determined for what she has to do to accomplish what she has failed. Since she has failed the test the first time she wants to overcome her failure and succede in it so the author wants her to look determined in the end."	1	1	1	1	1
10251	4	"The story “Winter Hibiscus” by Minfong Ho,is about overcoming adversity. She concludes the story by writing “when they come back [the geese] then I will take that test @NUM1). The main character, Saeng, had been having trouble at school and on her way home had seen an assortment of flowers that were indigenous to her homeland. “Saeng felt a shock of recognition so intense it was almost @NUM2) The sight of those flowers namely the hibiscus reminded her of what she lost and offered comfort in the face of the memory. The winter hibiscus could still survive even though it was not in the land where it belonged. Her mother states “It’s flowers aren’t as pretty but it’s strong enough. That’s what @NUM3). Saeng , after hearing this, decides that she could be strong, too, and would try to do her best in school. She would adapt just like the winter hibiscus."	2	3	3	2	3
10252	4	She said that because she was more intrested in flowers tha a test.	0	0	0	0	0
10254	4	The author ends the story with this paragraph because he wants to get the point out that the character dosnt want to rush into things she wants to  do right and not take the quick way out.	0	1	1	1	1
10258	4	"The author concludes the story with the paragraph because this paragraph represent saeng’s determination and the situation she has now. She just come to the new country and she haven’t adjusted herself to this new country yet. She was disappointed like “mashaft of the war afternoon starlight.” “war” showed saeng was ery upset. After she met the flower, she thought of her old country, her homeland she missed it. She felt that life was full of hope again. She knew she should adjust herself in the new situation she was still too shaky to say the words at home. Last she burst into tears again. She missed her homelad very much “snows"" symbolized the difficult situation she had now. But she believed she could overcome the situation and life was full of hope. “spring” symbolized the hope to the new life saeng thought things would get better in the spring. She would succeed in the spring. She had the determination to succeed, so the author uses that paragraph at conclusion. It symbolizes hope."	3	2	2	1	2
10263	4	"The author concludes the story with this paragraph for many reasons. One is because she saying when everything gets back to normal that’s when she is going to take the test again. Second, because there would be nothing else to say if it is not back to the way she wanted it to be. For instance, if you were building an house and a blizzared came, you would stop, you said that you would not continue until there was nice weather again. In conclusion, the author concludes the story with this paragraph for many reasons."	1	0	0	1	1
10269	4	"The author concludes the story with the paragraph to tell you when Saeng was going to take the test again also ,to reunite with the plant again. This is a conclusion paragraph that gives insight on what will happen in the future that’s also why the author added this paragraph in."	0	1	1	1	1
10277	4	"In the story Winter Hibiscus by Minfong Ho, the author concludes the story with Saeng saying “when they come back in the spring. When the snows melt and the geese return and this hibiscus is budding, then I will take that test again."" The author chose to end the story this way to give it a positive ending. The rest of the story is and sad because saeng misses her home in Vietnam. ""Its – it’s not a real one. I mean, it’s not like the kind we had at – at – she found that she was still too shaky to say the words at home, lest she burst into tears again. Not like the ones we had before."" The end sends the message that even though things are different than before, she won’t give up trying to make a good life in the United States and not let this change affect her "	2	2	2	2	2
10289	4	"The author concludes the story this way because in the winter time she wai’t be able to see the hibiscus .she is used to  going outside in the garden and seeing her beautiful plant In conclusion the author concludes the story that way, because in the winter time she wai’t see  her plant.  "	0	0	0	0	0
10290	4	In the story Saeng is trying to be ok with her new home. I think the author put that in the story to show that she has not given up. She is going to keep trying to adjust to her new home. Saeng wants to adjust but she misses her old home too much. That is why she is waiting till spring to try again.	2	1	1	1	1
10291	4	"The author concludes the story with that like, to leave the reader guessing. The she means that she is determined to live up to her past, and get through it. The paragraph leaves the reader to wonder is she got through it the following year. He describes the snow melting, and geese coming back as change which is exactly is what she hopes to achieve. The author was trying to show how she can change, and grow just like her plant."	2	2	2	1	2
10303	4	"In the story “Winter Hibiscus,” the story ends with that phrase to show that Saeng has goals. First, she wants to adapt to the new this new land. This is because she says that when they come back in the spring, which means she wont give up and try to adapt to her new life. This also says she has precision, she will continue to try to get her license because she says, ""when they come back in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again."" She says that she will try again. Also, it exploits that she will get the courage to keep on trying and not give up."	2	2	2	2	2
10304	4	Saeng was waiting for spring then she could take the test again. I think at se was wereing about it doing spring because she whent to wacth the geese fly in a u shape and she whent to see the plant grow but the snow don’t melt yet. She started takeing to herself about it but she could whant to take at test doing spring. At if she can passed it again because she doesn’t like to take the test over and over again. When every body gets to the diffent thing after thee test is over.	1	0	0	0	0
10305	4	"In the story “Winter Hibiscus” by Minfong Ho, the main character Saeng who moved to @LOCATION1 from Vietnam with her family, just came home from failing her driver’s test. To Saeng her failing the driver’s test shows that she is unable to adapt to her families new lifestyle. Therefore she feels that she disappointed her mother and herself. On her way home she bought a flaver that her family also had back in Vietnam to try and comfort her mother. As her mother begins to plant the flower, a winter Hibiscus, she feels that her mother has forgiven her for failing the drivers test. Then she realized that she has adapted to her surroundings just like she believes her flower will and that motivates her to promise to take the drivers test again in the spring. By ending the story with Saeng’s promise Minfong, the author, made sure that the last thing which is the most important thing for the reader to remember about the story is that Saeng didn’t give up. She promised herself that she will try again and adapt to her surroundings not like others around her have adapted. Her promise shows courage and perserverance.     "	3	2	2	3	3
10308	4	"The author concludes with that paragraph because it expresses and continues the theme of perserverance and adapting to change. The conclusion mentions the “test” again. From the reading, one can conclude that this test that the author refers to is Saeng’s confrontation of memories of home without feeling the breakdown from loss. Saeng says earlier in the story that she “failed the test”, having broken down in tears after looking at all the Familiar plants that had been at home. By concluding with this paragraph which says she will take the test again, it shows that Saeng is going to continue to try to adapt to her new home and feel at peace here, instead of feeling the tremendous loss of her old home. It shows the theme of perserverance because she is going to take the test again and try to overcome the feeling of sorrow."	3	2	2	2	2
10312	4	"I think the author ended the story with that sentence because every winter all or most plants die off, and during the spring the would have to start all over in growing this plant."	0	0	0	0	0
10313	4	The authoR ends the STORY this way because their trying To show that Saeng will be dedicated To the hibiscus gardening and once she proves herself she will have passed the test. It also shows that she wants her heritage to be a major part of her life by growing their nations flower	0	0	0	1	0
10315	4	The author concluded the story the way they did because it left hope .Saeng hod been hurt anddissappointed but in the end she had shown hope in the story Saeng failedher driving test. She was very disappointed . In The endit  showed she was not going to quit in this new country . She was going to move on and make the best of what she has.	1	1	2	1	2
10317	4	"The author concludes the story with this paragraph because Saeng is going to try keep her next plant. The reason why she says she is going to take the test again because she sold the plant to somebody. Saeng has seed the plant before as a child and that's why she was so attached to it. In conclusion, the author concludes the story with this paragraph because Saeng will try and keep her next plant. "	1	0	0	1	0
10319	4	"In the story “Winter Hibiscus” by: Minfong Ho, a girl named Saeng is try to adjust to @LOCATION1 coming from Vietnam. She is sad and misses her home, especially after failing her drivers test. She walks by a store and recognize a plant from her home. She buys it and takes it home in a pot. She says thinking of home and all the great memories she shared with a plant. Her mother then comes and shares the moment with her. Saeng feels better now. In the end sentence the author includes “saeng vowed silently to her herself, in the spring when the snows melt… and this hibiscus is budding, then I will take that test again.”(Ho, ??)  the flower has given her the conbidence to socceed and she wants to take the test again. This shows the connection she has with her home and the flowers. She wants to overcome her sadness and plan onward not leaving her memories behind but her pain."	2	2	2	1	2
10320	4	"In the story “Winter Hibiscus,” the author chose to conclude the story the way she did to show the comfort the hibiscus provided that allowed Saeng to move on. The greenhouse provided a place for her to get her feelings out about her home sickness, “and in the warm moist shelter of the greenhouse, Saeng broke down and wept.” Then when she went home she was faced with the reality again of how she failed the test. I think when she failed the test it brought out feelings of how she thinks she is failing to adjust her new home. But when the geese fly by the author brought the story to a conclusion to show how the experience has made Saeng grow. “When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, I will take the test again.” I think the author wanted to show that through the events in the story, she was able to overcome her feelings about a new home. "	3	2	2	2	2
10321	4	"I think the author concluded the story with this statement because to me it sounds like it’s going to be a new start for her-self in the spring. She talks abouts how when the hibiscus starts budding, the snows, is gone and its spring that when she’ll retake the test. To me it seems like when the hibiscus “comes back to life’’. Its having like a second chance and she desrves one also. When its bright out again and things start looking out again and things starts looking good she’ll feel good about taking the test over again. How she ended it to me was good. You just have to read into it and try to understand what she is actually saying. So practically she’s stating once everything “come back to life” then she’ll feel like she will pass it next time. Now she can be prepared."	3	2	2	2	2
10326	4	The author concludes the story with he paragraph because they both go togather the away there both about things going and leaving the season changing. like they don’t won’t to let go but they knew there be back soon. Thats why the author combided the story with the paragraph.	1	1	1	0	1
10328	4	The author concluded the story in the paragraph. She doesn’t want Saeng vows the whole room to herself where it’s quite when she is taking the test.	0	0	0	0	0
10330	4	"Saeng will take the test in the spring when it’s not so cold. She likes it when the hibicus is budding they smell so good. They good smell reminders her of her native contrey. Saeng likes fried melon, it leaves a golden after taste on your tongue. She would poter it over a Big mac. "	1	0	0	0	0
10332	4	"The author included that concluding paragraph because the hibiscus shows Saeng “comfort in her time of discomfort.” She would possibly feel more comfortable when the hibiscus is budding because she misses her homeland and the hibiscus reminds her of that she fail test the first time because she was comfortable with being in a new place. But when spring comes, she’ll be more confident and comfortable because the hibiscus is budding."	2	1	1	1	1
10333	4	"The author concludes the story with this paragraph because earlier in the story, saeng was talking about how she failed the test, in which she wanted to retake. So, saeng declared that next year, when the geese return and the hibiscus is budding , she shall take the test again."	1	1	1	1	1
10337	4	"In the story, “winter hibiscus”, by @ORGANIZATION1, the author is very sentimental over the Hibiscus plant because it reminds he so much of her home. The reason why the author conclude the story with that saying was because it gave her a goal. She failed once at getting a job, but she @MONTH1 believe that the Hibiscus is good luck so she sets a goal on when to try for the job again. When she saw the plant, she remembered happy memories. In conclusion, certain things can trigger your memories, but its the good memories that make things in life something to wait and hope for."	1	1	1	2	2
10338	4	The author ends the story this way for a few reasons. First it shows that she is starting to like this new life. Also it is an ending that is open. It shows her liking her new life for a few reasons. “She realized that many of the things that she had thought strange before had become… almost familiar now” that is when she starts to see that her new life in the @LOCATION1 is not so bad. This is about the geese and is referred back to when she vows to take the test. Also it shows how the hibiscus she just planted is already important to her. The second thing it does is dreams about future conclusions. The reader does not know if she will pass the test next time but assumes that she will because of the way she vows it. That is why the author ends this story the way they did. To show how she feels in her new life and leave an opening for people to draw conclusions.	3	3	3	3	3
10348	4	At this time she vowed to retake a test cause of how the flowers will always come and go but her grades will be there only one time for her school work. Instead  she rather garden then do school work.	0	0	0	0	0
10362	4	"The author concludes the story with that paragraph because he basicly trying to say that everything happens for a reason, and that reason might mean through seasons. She @MONTH1 think that she would have better on her test in the spring only for the simply fact that everything blooms in the spring."	1	0	0	0	0
10376	4	"The author concludes the story with this paragraph because she is saying that when the flowers come back in the spring, and the geese return and this hibiscus is budding after winter, she will garden them again."	0	1	1	1	1
10378	4	"I believe that the author concludes the story with this paragraph for alot of different reasons. One reason why the author could have concluded the story with this paragraph is because she might try it again. A second reason why the author could have concluded the story with this paragraph is because she probably wanted to try to make her mother proud. A third reason why the author could have concluded the story with this paragraph is because she probably really felt that she really disappointed herself. In conclusion, if you mess up on something, try again maybe you will do alot better.     "	1	1	1	2	2
10383	4	"The author concludes the story with this paragraph “when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again.” The author shows that Saeng will take the test again and that she will be ready and she will pass the test. Also, the author concludes the story with that paragraph because it shows that it ends the story knowing that she will take the test over again, so she knows she has faith to take the test again and make her mother proud that she passed. This is why the author concludes the story with this paragraph"	1	1	1	2	2
10386	4	"In “Winter Hibiscus” by Minfong Ho, the author’s purpose in concluding the story with “When they come back, Saeng  vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then l will take that test again,” was to show how the hibiscus and the other plants in the store symbolized Saeng. When Saeng enters the store, she becomes overwhelmed by how many things she had forgotten about living in Vietnam. “Plants that she had not even realized she had known but forgotten grew her back into her childhood world.” This is when Saeng associates herself and her childhood with these plants. When she sees another plant she knows in a pot, she thinks to herself, “How strange to seat in a pot back home it just grew wild, jutting out from the cracks in the brick walls or between filed roofs. “This symbolizes her, because out of her home, she seems to feel strange and caged, too, while at home in Vietnam she was much more free-spirited. The hibiscus plant, when Saeng takes it home, is described by her mother as strong enough to make it through the cold months”. Saeng identifies herself with this description, and so decided that when the hibiscus is done dealing with the bad stuff, she will have, also, and will have budded and grown just like her plant. Then, she will be ready to achieve her goal."	3	3	3	2	3
10399	4	"The author ended the story “Winter Hibiscus” with Saeng vowing to retake the test. He ended it this way to show the themes of this story. One theme of the story is to never give up. The winter Hibiscus has to last through the long winter but it does survive, and it inspires Saeng to keep trying. Another theme is to overcome your obstacles. The flower faces many dangers, but still manages to blossom. Saeng wants to overcome her obstacles and pass the test. Therefore the ending of the story displays the themes."	2	2	2	3	3
10401	4	I think The Author finish the story of with that @CAPS1 the girls see’s this plant As A symbol of straidth And fAith so she will tAke the test Next year When it comes Back @CAPS1 she truly likes the plant And she hopes it will Bring her lack.	1	1	1	0	1
10404	4	"Authors chose their closing paragraphs carefully. The author chose to end their story with this paragraph because all of the stuff the actor has in the last paragraph represents something special in the characters eyes. There are resons the author chose to conclude the story with that paragraph. The authors chose of the ending paragraph is very important. The character says “this hibiscus is budding, then I will take that test again”. The hibiscus that she mentions represents the ability to overcome obsticles. In the story it is talking about the girl overcoming the failed test and retaking it. That is why the author concludes with that. The author also writes. “when the snow melts and the geese return” This to the character represents new beginings and chances. That gives the character the sense that next time around she will pass the test. The author adds that paragraph in the end to symbolize new beginnings and chances and the ability to over come obsticles. Authors choose their last paragraph for specific reasons. This author did as well. The author did it to symbolize things."	2	3	3	2	3
10405	4	The author concludes the story with that paragraph because of a saying that when its cold and silent she’s hot to her self but when the snow  melts and spring is here. She’s said  and does lots of fun things.	0	0	0	0	0
10410	4	"The author concludes the story with this paragraph to show saeng’s everlasting determination. This idea of her determination to succeed can be connected to the plant she brings home. The plant she knew grew wild where she used to live, but she found it potted in the United States which is limiting its growth, just like saeng’s new country seems unordinary, and she feels out ofplace."	2	2	2	2	2
10411	4	"The author concludes the story with Saeng telling herself she’ll take the test again because it draws together the overall theme and major actions of the story. The theme of the story is that you can get used to a new environment by finding beauty in it and similarities to your old home. Saeng says that “many of the things that she had thought of as strange before had become, through the quiet repitition of season upon season, almost familiar to her now like the geese.” And when she’s in the greenhouse the plants draw her back into memories of Vietnam and her grandmother. Saeng was having a hard time adjusting to new things after moving to @LOCATION2, but she was determined to overcome the difficulties just like she had overcome the differences between the @LOCATION3 and Vietnam. I think the author concluded the story by talking about the geese and the hibiscus and re.taking the test because it demonstrates all the ways that Saeng is adjusting to her new life and shows her and the reader that she can overcome new things. She vows to herself that she can do it, and fereshadows her future and sucess and adaptation to an @CAPS1 lifestyle.  "	3	3	3	2	3
10424	4	"The author concludes the story with that paragraph for several significant reasons. Throughout the story Saeng struggles with her past and overcoming it. The paragraph helps bring a sense of closure to the story. When Saeng returns home with the hibiscus she tells her mother she couldn’t help it and was unable to overcome her past. Saeng said, “I-I failed the test.” When she says “the test” she means the ability to cope with the loss of her grandmother and homeland, and overcome it. In the concluding paragraph Saeng says she will retake the test. She said, “When the snows melt and the geese return and the hibiscus is budding, then I will take that test again.” In conclusion, the author uses the concluding paragraph to bring closure to the story and the emotional obstacles Saeng faces."	2	3	3	3	3
10425	4	"The author concludes the story with this paragraph because she wants to end the story with hope. For example, since she has move to the United States, she feels homesick. To make it worst, she failed the driver’s test. “She found she was still to shaky to say the words at home, lest the burst into tears again. “This quote helps add to the homesick girl. She concludes with this paragraph to show that when spring comes, she’ll start out fresh and re-live her life in @LOCATION2."	2	2	2	1	2
10432	4	The author concludes the story with this paragraphto show that saeng is determined. She says that she is going to take the test again which shows that she is determined. Even though saeng failed her driverd test she is not going to give up.	1	1	1	1	1
10436	4	"This conclusion of the story provides a sense of hope for the future. The girl is upset that she failed the test but still has hope for what will happen next. In the story the narrator says, “She lifted her head.” This quote is showing that she is not going to quit and give up, but that she will try until she succeeds. The conclusion of the story leaves readers to wonder if she will try harder and pass the test for the second time. When she says, “when the snow melts and the geese return,” this shows us that she is like the geese because their both going back for a hand fought journey. Also, when she says, “and this hibiscus budding” she is saying when everything comes to life and is at it’s highest peak she will take the test because she will have the most confidence. The author concludes the story to show that there is hope for the future and that she is not going to give up. Although she is upset about failing the test she will certainly be ready to pass it in the spring."	3	3	2	2	3
10440	4	The author ends the story with this sentence because Saeng needs a break before she takes the test again. Saeng is comparing to indifferent things; Flowers & taking a test. That is significant. Thats why the author ends the story with this sentence.	1	1	1	1	1
10447	4	"I think the author concludes the story with that paragraph to show a new beginning. The geese are comming back to restart their life there, the hibiscus will be blooming, and she will re-take the test. At the beggining Saeng was depressed about having to leave her old country and grandmother. Saeng began to feel “A wave of loss so deep and strong that it stung Saeng’s eyes now swept over her”. She remembered how some of these plants grew wild in bushes or between cracks in the sidewalk. Saeng saying what she did in the last paragraph is her. showing that she found comfort and confidence in the hibiscus. Memories of the past showed her the way and now she is going to retake her drivers test."	2	2	2	1	2
10449	4	"The author concludes the story with this paragraph because it shows Saeng wants to take the test again, but she wants to take the test again when everything else good and happy returns like the plant and the geese. This is true because Saeng says ""When they (geese) come back… and this hibiscus is budding I will take the test."" This shows her maturity and happiness and happiness. She wants to do something hard and maybe even not fun when everything else returns and is happy. Just as when she came, she was sad, but when the geese and plant comes back she wants to help them through this and make them happy too. This way they all can be happy at the same time."	1	2	2	1	2
10470	4	"The reason why the author concludes the story with this paragraph is because the author feels that saeng will pass the test if she has the hibiscus with her, she thinks that because the hibiscus has something unique about it. And as also gives her memory of where she used to live before she had moved to the @ORGANIZATION1. Saeng had seemed out of place she did not know what to do."	1	1	1	1	1
10475	4	"In the story , “Winter Hibiscus”, Saeng is new to @LOCATION1. She is missing home when she sees a hibiscus in a flower shop. After she takes the flower home and plants it in her backyard, she decides the next time she’ll take the drivers test is when the Hibiscus is budding in the spring. The author concludes the story this way because it relates Saeng to the flower. Saeng feels out of place in @LOCATION1 because the hibiscus is a connection to her old home in Vietnam, the ending symbolizes that if the flower can make it through the cold winter, she can too. She will take her drivers test as a sign of surviving and overcoming obstacles. In this story it has a overall theme that everything will get better with time. Saeng will adapt to the differences of @LOCATION1, the hibiscus will bloom; and Saeng will pass her drivers test."	3	3	3	3	3
10477	4	"The author concludes the story with the paragraph inorder to help the reader visualize a new beginning for the girl. A time to re-take the test and have the fresh new flowers to look upon. To watch the geese return. The geese are symbolic to her and the quest she had taken.. to her new home. The combination of the melting snow and the budding flowers lets the reader know of the bright fresh unclaimed future that is to come for the girl. The author uses the paragraph at the end inorder to explain more of what is to come, to enhance illustrations and capture the attentive audience. It is used to show a spirit in the girl. that allows us to see that she is like the flower, she is having trouble rooting/grasping on to the new lifestyle but there is always going to be a fresh/new time to continue on."	3	3	3	2	3
10484	4	"The author most likely ends the story with Saeng vowing to take the test again, because he wants to show Saeng’s determination. For example, when she tells her mother that she failed the test her mother knew that it was hard for Saeng. Since it was a silent moment, her mother realized that yelling at her about the plant wasn’t a good idea. Saeng is kindof comparing herself to the plant. she @MONTH1 have thought, if this plant can make it through the winter and still keep growing, than she can make it through the test. Therefore, that is most likely why the author ended the story the way he did."	2	2	2	2	2
10485	4	"The author concludes  the story with this paragraph  because she has new hope and determination. The author loves and admires the hibiscus; for e xample “But it’s strong enough to make it through winter”, says her mother. Saeng wants to be able to deal with hardships just as strongly as the hibiscus can. She is filled with new resolution when she says to herself “Then i will take the test again.”     "	2	2	2	3	3
10488	4	"The author concludes the story with this paragraph because the paragraph is about how the snow melts and the greenery returns, like a rebirth. This similizes his renew motivation to take the test again. This really shows how close he is to nature and the affect that his exposure to it has had on him over the years."	1	1	2	1	2
10489	4	"I think that the author concluded the story with this paragraph because this whole story was sweet and left a beautiful picture in your head with like about every sentence. So why not end it in paragraph like, “when they come back, Saeng vowed silently to herself in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again.” Now tell that wasn’t beautiful."	0	1	1	1	1
10491	4	He uses this line at the end of the story cause it shows she has anothe chance to pass the test. They use the plant cause a plant will always come back and bud again. This was also a good way to end the story because it shows now in the present plants @MONTH1 be a sign of inspiration and would teach you to look up to something. And maybe this is how she comunicotes with her mother through the plants.	2	1	1	1	1
10496	4	"The author concludes this as the last paragraph because of Two main reasons. One of them is the flower is almost like her in the being, the flower wasn't bloomed. But when the snow melts and the flower blooms she is like the flower and is going to try again to bloom out in passing the test Another reason is because it reminders her of bock home and her mother understands why she paid so much for it so they want to take core of it."	1	1	1	0	1
10499	4	The author concludes the story with this paragraph. He concludes with this paragraph because that’s how the girl feel. She feel that in the spring she can do better then what she did.	1	0	0	0	0
10504	4	"The author concludes the story that way because one theme is to overcome obstacles. The hibiscus represents Saeng’s perseverence, and the last paragraph offers closure to the conflict that was introduced. The hibiscus is “strong enough to make ith through the cold months here… that is what matters,” this makes a connection between the plant and the author’s perseverence because of the symbolism. The last paragraph adds that symbolism with closure because she says she’ll wait until spring to take the test again.   "	3	2	2	2	3
10514	4	I think that the passage is trying to say the sum because in the passage. it says “in the spring when the snows melt and only the sun does that and the gees return hunting season and the hibiscus is budding then I will take that test again”.  so @CAPS1 start in the spring so it has to be the sun in the spring time.	0	0	0	0	0
10520	4	"The author concludes the story with that statement because it shows that you can allways start clean you should never give up when you realy want something. The daniter realy wanted to pass the test so she worked hard but she failed it. She knows like the plant spring will offer a new braining in life and you can always change something you dont like about yourself. I stongly agree with this statement because if you didn’t have a secound chance most people would all be losers because everyone makes mistakes, in there like and everyone has the over thniky to fix them. This is why I belive the author concludes this statement of the end of the story."	2	2	2	1	2
10523	4	"In “Winter Hibiscus,” the author concludes the passage with this paragraph to demonstrate Saeng’s determination to not only pass her driving test, but to accomidate to her new home. The author says “vowed” to express positive connotation in the paragraph. The author says, “almost reluctantly, she realized that many of the things that she had thought of as strange before had become… familiar.” The author says this to show that she is adapting to her new lifestyle , yet he uses the last paragraph to say that she needs a little more time."	2	2	2	2	2
10524	4	"In the story, “winter Hibiscus saeng made a promise to herself that she would never fail the test again Saeng wanted to remember her past and homeland. That is why she bought the flowers. At the end of the story she vows,” In the spring, when the snows melt and the geese return and the hibiscus is budding, then I will take the test again. She says this because she wants to move on now and try to get used to her new home."	2	2	2	2	2
10544	4	I think that the reason why the author concludes this paragraph in the story because he wanted to show the lone Saeng had for the geese.	0	0	0	0	0
10545	4	"There are many possibilities as to why the author ended her story, “Winter Hibiscus,” in the way that she did. “Its flowers aren’t as pretty, but it’s strong enough to make it through the cold months here…” is what Saeng’s mother says of the flowers Saeng bought unexpectedly. The ending almost repeats this line. When Saeng makes that vow, shes splently telling herself that she too is strong enough to make it through the winter and beyond. Also in the story ,the author states “…she realized many of the things that she had thought of as strange had become…almost familiar to her now.” Through this statement, the author shows that Saeng, of course, still misses her country deeply, at she will eventually adjust to her new home and prwail.  When Saeng makes a vow that she will retake her test in the spring, its obvious that subconsciously, she saying that she can get through these hardships. All she needs is time."	3	3	2	2	2
10552	4	I think they think it will bring them luck	1	0	0	0	0
10555	4	"The author concludes that statement because the geese move south in the winter and come back in the spring, Saeng has failed the test in the winter but she will retake it while the season of spring comes. As Saeng fails her driving test and she see the familiar plant means she will come back to take the test. The geese have left but will come back when the season is coming. So both the geese and Saeng have a reason to come back north or retake the test. The author adds the statement in the end because the geese's actions are just like Saeng."	2	2	2	2	2
10561	4	Next year around the winter time when she she have to plant things again she is going to be ready and this time she gone do it much better.	1	0	0	0	0
10573	4	"In the end of the story the girl Saeng vowes to herself that she will take the drivers test next year.One reason she @MONTH1 have vowed to herself to do that she would do that is to prove that she can pass the test. Also the flower after she bought it and planted it, and after she remembered all the good times she had in Vietnam it gave her the confidense to go out and get what she wanted."	2	1	1	1	1
10581	4	The reason the author concludes this story with the paragraph. The story is all about the girl missing her home country. This paragraph implies that the girl will adapted to her new country by the next @DATE1. The story and the paragraph show the girls strength to overcome. This this is why the author ended the story with this paragraph.	1	2	2	1	2
10589	4	"Saeng in not only just dissappointed from failing her drivers test, she is also upset and missing her home of Vietnam. Walking home she spots a little piece of Vietnam right there in the united states. She buy the beautiful winter hibiscus, or saebba, to remind her of her past. The end of this story combines the two different, countries, cultures and almost worlds her life is from. When she says, “when they come back”, she is referring to the geese. To her the geese symbolize her life  in life in @LOCATION2 and how she has became accustom to it. The hibiscus is also a symbol of her life. It is a symbol of her life and past in Vietnam.It brings back memories and buying that plant was like getting a little piece of home. When the “hibiscus is budding” then she will attempt the test again. When this little piece of home gets bigger then she will try again. When she is more stable in the @CAPS1 culture, get still has a firm grasp of her own, then she will be ready."	3	2	2	2	2
10592	4	"The author of “Winter Hibiscus” concludes the story with this paragraph to depict a development in the character of Saeng. At the beginning of the story, Saeng is dejected about failing her driver’s test. However, this ending paragraph portrays the change that Saeng undergoes. In the text, Saeng proves to not adapt well to the change from Vietnam to @LOCATION2. She finds solace in a native flower of Vietnam, a winter hibiscus. By ending the winter hibiscus in the concluding paragraph (“…and this hibiscus is budding…”), the author depicts Saeng’s change of attitude and her acceptance toward @LOCATION2. Saeng now feels that, like the hibiscus returning after winter is over, she will be able to return and pass the driver’s test. Also, the concluding paragraph depicts Saeng’s new adaptation towards the creatures of @LOCATION2. Prior to her imagination to the @LOCATION4, Saeng had no exposure to Canada geese. In the concluding statement, Saeng’s mentioning of the creatures displays her adaptation to @LOCATION2 (“…when the snow melts and the geese return…”). This shows Saeng’s development and adaptation to her new surroundings. At first, Saeng proved to have a hard time leaving her native Vietnam behind and embracing @CAPS1 culture. However, this concluding paragraph summarizes the noticeable change that Saeng goes through. In this way, the author includes this paragraph to note the development in character that Saeng undergoes."	3	2	2	2	2
10604	4	"The author of “Winter Hibiscus” concludes the story with Saeng, the main character, vowing to attempt the driving test in the spring when the hibiscus is blooming. This is a way of showing the reader that even after this story ends, Saeng will not give up. The author adds the thought of the hibiscus on bloom because the hibiscus is a symbol of strength for Saeng. The hibiscus flower is common in her home country and the hibiscus she bought reminds her of everything she left behind when she came to @LOCATION1 from Vietnam. Saeng is trying to accept her new life style and uses the hibiscus as a tool to help her through the tougher times. After Saeng buys the flower she vows to retake the failed drivers test after spring comes. Spring is a symbol of fresh start. Saeng also feels that if the hibiscus can make it through the winter in @LOCATION1 so can Saeng. The conclusion for this story uses a lot of imagery that suggest that Saeng will be strong and continue to live in @LOCATION1. "	3	3	3	3	3
10606	4	The author concludes the story with this paragraph because Saeng will return to the flowers again in the spring.	0	0	0	1	0
10607	4	"The author states that idea because if you can not do it once do it again. First, if you take a test and cant pass it the first time do it again and you will be able to pass. For example, in the story Saeng could not pass a test so they could have let her take it again to see if she can pass it. Second, she could ask for help or use a book and study. For example, it will help you pass a lot easier if you study hard enough. That is what I think the statement means."	1	0	0	1	0
10617	4	The auther concludes the story with this paragraph because she thinks that it will explain what happened to saeng very well.	0	0	0	0	0
10619	4	"The author is relating to that when the geese are ready, they will come back, when the flower is ready it will begin bud and grow. When she is ready she will take the test, is what is being said. She is explaining that she needs time just as the geese and flowers do as well. So you can compare saeng to both the geese and hibiscus, because they too need time in a way for when they are ready to do what they do. In a way saeng has molded as one with both objects."	2	2	2	2	2
